KYTREASNOX,TIDXFAM,TTERMTYPE,TTERMLBL,MCALDT,TMNOMPRC,TMNOMPRC_FLG,TMYTM
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1979-09-28,6.3443596523636E+01,D,9.0904161964325E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1979-10-31,5.8784018258492E+01,D,1.0614371052830E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1979-11-30,6.0722578387918E+01,D,9.9661698931797E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1979-12-31,6.0749752154033E+01,D,9.9572315549245E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-01-31,5.8854885713074E+01,D,1.0590300823601E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-02-29,5.4322156499208E+01,D,1.2198075802496E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-03-31,5.4255642001088E+01,D,1.2235968411635E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-04-30,6.0115858626765E+01,D,1.0172355950763E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-05-30,6.1901645710061E+01,D,9.5819675365099E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-06-30,6.2519635162422E+01,D,9.3989402644319E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-07-31,6.0406436068747E+01,D,1.0075969182564E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-08-29,5.6864323893939E+01,D,1.1277681566569E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-09-30,5.6246994970228E+01,D,1.1502048519077E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-10-31,5.4179130142017E+01,D,1.2250774940775E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-11-28,5.3304229922604E+01,D,1.2569315251521E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1980-12-31,5.5196693436610E+01,D,1.1878833388043E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-01-30,5.4136736676228E+01,D,1.2259708188546E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-02-27,5.2134577511277E+01,D,1.3012575167766E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-03-31,5.2567520614881E+01,D,1.2854390799788E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-04-30,5.0296672387650E+01,D,1.3737097708724E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-05-29,5.1887856991563E+01,D,1.3107343531280E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-06-30,5.1594197139064E+01,D,1.3227970938363E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-07-31,4.9609937625916E+01,D,1.4011902133683E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-08-31,4.7828151464650E+01,D,1.4759202525225E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-09-30,4.7214017471512E+01,D,1.5001366733319E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-10-30,4.8957530797893E+01,D,1.4268702591129E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-11-30,5.4377413931129E+01,D,1.2191105919686E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1981-12-31,5.1055778075188E+01,D,1.3437665726078E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-01-29,5.0584745119081E+01,D,1.3615481513255E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-02-26,5.1067402085422E+01,D,1.3425763051327E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-03-31,5.0784861186462E+01,D,1.3544015864640E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-04-30,5.1850960184279E+01,D,1.3128740406715E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-05-28,5.1834245674681E+01,D,1.3127995882910E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-06-30,4.9584650056565E+01,D,1.4022093706051E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-07-30,5.1672806947692E+01,D,1.3190315165265E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-08-31,5.3810668912940E+01,D,1.2387180735962E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-09-30,5.6504581138216E+01,D,1.1410716565888E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-10-29,5.9570313908470E+01,D,1.0348915134314E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-11-30,5.9268537333277E+01,D,1.0456102062866E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1982-12-31,5.9831422099856E+01,D,1.0267158026685E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-01-31,5.9278339944676E+01,D,1.0464257842788E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-02-28,6.0489832613165E+01,D,1.0042891830155E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-03-31,5.9444658351090E+01,D,1.0391100767478E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-04-29,6.0552220769355E+01,D,1.0022297379311E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-05-31,5.8955428715470E+01,D,1.0556200935845E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-06-30,5.8389083288244E+01,D,1.0749045009251E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-07-29,5.6172146316528E+01,D,1.1522356048129E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-08-31,5.5560027037046E+01,D,1.1741256403206E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-09-30,5.6865789629636E+01,D,1.1277166617234E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-10-31,5.7015632315256E+01,D,1.1224593076504E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-11-30,5.7330859687129E+01,D,1.1114442573421E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1983-12-30,5.6629131875029E+01,D,1.1360482778031E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-01-31,5.7208400895353E+01,D,1.1157161474261E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-02-29,5.6267318505252E+01,D,1.1494827249577E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-03-30,5.4783051841269E+01,D,1.2022610694721E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-04-30,5.4101925519214E+01,D,1.2292743719660E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-05-31,5.1151203636015E+01,D,1.3400340163957E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-06-29,5.1260947102802E+01,D,1.3350189321881E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-07-31,5.3429911865613E+01,D,1.2529123314661E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-08-31,5.3607262216926E+01,D,1.2462883381000E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-09-28,5.4403043967999E+01,D,1.2161673607055E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-10-31,5.6901395300320E+01,D,1.1270830303440E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-11-30,5.7565236668012E+01,D,1.1038977500946E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1984-12-31,5.7790479328260E+01,D,1.0972935208610E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-01-31,5.8894456730702E+01,D,1.0582665198517E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-02-28,5.6804878256507E+01,D,1.1304764827462E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-03-29,5.7341182666388E+01,D,1.1110845644816E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-04-30,5.8344181047722E+01,D,1.0770309258071E+01
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-05-31,6.1473721351891E+01,D,9.7258783901799E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-06-28,6.1506230323511E+01,D,9.7099930370387E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-07-31,6.0882264355040E+01,D,9.9191301286064E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-08-30,6.1505636771983E+01,D,9.7101858320208E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-09-30,6.1318877079990E+01,D,9.7870114721190E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-10-31,6.2169605539482E+01,D,9.5008729883094E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-11-29,6.3154634493527E+01,D,9.1816169036276E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1985-12-31,6.4959442543184E+01,D,8.6234159972034E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-01-31,6.4893917070853E+01,D,8.6435893962660E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-02-28,6.6916856067342E+01,D,8.0299855781787E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-03-31,6.9184041268016E+01,D,7.3760828765897E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-04-30,6.9063883680137E+01,D,7.3987108594939E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-05-30,6.6672051894165E+01,D,8.0988111834463E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-06-30,6.8721105097927E+01,D,7.5063895081784E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-07-31,6.9096275249352E+01,D,7.3893380186017E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-08-29,7.1722972302974E+01,D,6.6399052363740E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-09-30,6.9477367340420E+01,D,7.2793937813885E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-10-31,7.0269524227845E+01,D,7.0527750674371E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-11-28,7.1346312336010E+01,D,6.7450986069684E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1986-12-31,7.0762194787711E+01,D,6.9131177642918E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-01-30,7.1361068345157E+01,D,6.7409671161535E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-02-27,7.1359518051676E+01,D,6.7414011380183E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-03-31,7.0239752953902E+01,D,7.0573809030254E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-04-30,6.7559036944680E+01,D,7.8347808540562E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-05-29,6.6621281715409E+01,D,8.1140301300437E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-06-30,6.6979799930341E+01,D,8.0068074636798E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-07-31,6.6567439425759E+01,D,8.1301826543785E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-08-31,6.5607743790813E+01,D,8.4203012320597E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-09-30,6.3427583763839E+01,D,9.0954591796205E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-10-30,6.5780198883301E+01,D,8.3678561137302E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-11-30,6.5485859737126E+01,D,8.4574504625793E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1987-12-31,6.5992209170021E+01,D,8.3035700055360E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-01-29,6.8092399213029E+01,D,7.6776778677933E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-02-29,6.8581266260231E+01,D,7.5471507997257E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-03-31,6.7110705268712E+01,D,7.9721636890889E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-04-29,6.6183556642708E+01,D,8.2457263797640E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-05-31,6.4919190483602E+01,D,8.6500179032314E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-06-30,6.5987487512739E+01,D,8.3095474573477E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-07-29,6.5052306942723E+01,D,8.5901564099865E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-08-31,6.4423819071633E+01,D,8.7889190690164E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-09-30,6.5385146994164E+01,D,8.4928473816170E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-10-31,6.6324920415789E+01,D,8.2165918201801E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-11-30,6.4618698104115E+01,D,8.7285444098735E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1988-12-30,6.3727816683207E+01,D,9.0011164113256E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-01-31,6.4296463773348E+01,D,8.8284732363632E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-02-28,6.3253697434797E+01,D,9.1553151467089E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-03-31,6.2839288212081E+01,D,9.2867050886077E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-04-28,6.4079551463415E+01,D,8.8911538548139E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-05-31,6.5226818064062E+01,D,8.5413091881244E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-06-30,6.7222989980586E+01,D,7.9387474290759E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-07-31,6.8957214043076E+01,D,7.4377545568233E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-08-31,6.6586693655256E+01,D,8.1288540391443E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-09-29,6.6257457557427E+01,D,8.2234311644713E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-10-31,6.7838590144958E+01,D,7.7565291330198E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-11-30,6.8097177694673E+01,D,7.6804796155042E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1989-12-29,6.7812217043713E+01,D,7.7600520677058E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-01-31,6.6203805973627E+01,D,8.2441270577249E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-02-28,6.5780598790917E+01,D,8.3723170062683E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-03-30,6.5252310391234E+01,D,8.5288279119079E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-04-30,6.4165255528830E+01,D,8.8790313305085E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-05-31,6.5422352466376E+01,D,8.4814764443921E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-06-29,6.6109301226067E+01,D,8.2681536334503E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-07-31,6.6904807634341E+01,D,8.0335849458885E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-08-31,6.5516690859739E+01,D,8.4526731966251E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-09-28,6.5717091836132E+01,D,8.3870315563412E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-10-31,6.6483636648099E+01,D,8.1598152866391E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-11-30,6.7477530355982E+01,D,7.8632016860921E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1990-12-31,6.8210114452262E+01,D,7.6557413244701E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-01-31,6.8637180008993E+01,D,7.5225940972441E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-02-28,6.8488896518876E+01,D,7.5616841305340E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-03-28,6.7912455123487E+01,D,7.7263140116679E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-04-30,6.8554350478613E+01,D,7.5426004284871E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-05-31,6.8315252363160E+01,D,7.6124001832903E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-06-28,6.7465789796618E+01,D,7.8623743233659E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-07-31,6.8000950704450E+01,D,7.7045266194188E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-08-30,6.9401780483280E+01,D,7.2971563252242E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-09-30,7.0927871455581E+01,D,6.8626136775750E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-10-31,7.1494881339545E+01,D,6.7035401699639E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-11-29,7.1914748102724E+01,D,6.5865582530667E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1991-12-31,7.4365545516622E+01,D,5.9170644835428E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-01-31,7.2512239480980E+01,D,6.4212593099831E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-02-28,7.1688585148052E+01,D,6.6494859180457E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-03-31,7.0755945285200E+01,D,6.9148832142338E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-04-30,7.0747751643984E+01,D,6.9171981088780E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-05-29,7.1562551129788E+01,D,6.6846398678760E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-06-30,7.2937045027200E+01,D,6.3080136272457E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-07-31,7.4652027600365E+01,D,5.8434479415673E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-08-31,7.5491654514273E+01,D,5.6260441099496E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-09-30,7.6497188428250E+01,D,5.3553893357696E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-10-30,7.3993767389455E+01,D,6.0171921835572E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-11-30,7.3196172497269E+01,D,6.2439623367727E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1992-12-31,7.3880667133156E+01,D,6.0510641684651E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-01-29,7.5302773642997E+01,D,5.6668540485127E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-02-26,7.6662451568288E+01,D,5.3093444327193E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-03-31,7.6911873426465E+01,D,5.2473229962384E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-04-30,7.7278605794773E+01,D,5.1522374344506E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-05-28,7.6328315367834E+01,D,5.3966100786926E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-06-30,7.7667240989916E+01,D,5.0519641658033E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-07-30,7.7083455396629E+01,D,5.1999316970332E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-08-31,7.8672163306762E+01,D,4.7949884452906E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-09-30,7.8743421480374E+01,D,4.7768913421123E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-10-29,7.8596277063826E+01,D,4.8116439916564E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-11-30,7.7309513611932E+01,D,5.1442443518827E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1993-12-31,7.7057736285089E+01,D,5.2094498037985E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1994-01-31,7.7832609935992E+01,D,5.0149416636111E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1994-02-28,7.5628299233737E+01,D,5.5898557269121E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1994-03-31,7.3324489656691E+01,D,6.2021120061630E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1994-04-29,7.1914847343068E+01,D,6.5865306838576E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1994-05-31,7.1482780396549E+01,D,6.7216382925194E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1994-06-30,7.0750264723696E+01,D,6.9164880767743E+00
2000051,DISCBOND,5005,Fama Bliss Discount Bonds - 5-Year (Nominal),1994-07-29,7.1619353572334E+01,D,6.6687886291128E+00
